,0
2786,' ... 그게 무슨.... 조이날 후작가가 사람 한명도 안죽였단 소리세요... ? '
2787,나름 돌려말했지만 개소리하지말라는 뜻이었다. 그 뜻을 알아들은 레쉬블은 미간을 찌푸리며 답했다.
2788,"' 영애가 직접 연애감정이 아니고, 단지 나를 존경한다고 말했어. '"
2789,' 아.... ! 아! 이럴수가! 우리 각하! 별명이 철벽의 펙티르인건 알았지만 이정도였을 줄은! '
2790,' 주인께 말하기엔 건방진 단어 선택이지만... 네 말에 동의한다... '
2791,"차례대로 트레르, 애그스가 탄식했다. 그들은 각자 고개를 절레절레 젓거나, 한숨을 내뱉으며 자신들의 답답함을 억누르지 못하는 듯 보였다. 굉장히 싸늘한 반응에 레쉬블은 불편한 기색을 보였다."
2792,' 공작님이... 황후 폐하 좋아하는 거 모든 귀족들이 다 아는데 그럼 거기다가 공작님이 좋다고 어떻게 말합니까..... '
2793,' 맞습니다. 웬만큼 단단한 정신력이 아닌 이상 그거 그렇게 쉽게 말 못하죠. '
2794,' 대체 무슨 소릴.... '
2795,"' 아니 그런데, 말만 안했지 에스티론 영애님이 공작님 좋아하는 티 엄청 내셨는데 진짜 모르셨단 말입니까? 그걸 단순히 존경의 감정으로 받아들이셨어요??? 진짜?? 사교계에도 에스티론이 펙티르를 노린다는 말 엄청 많았는데? '"
2796,"' 뭐.... , 무, 슨. '"
2797,' 그런데다가 본인이 먼저 데이트 신청하고 다른 사람을 쫓아가다니. 전 솔직히 그 자리에서 에스티론 영애가 공작님께 오만 욕을 다 하고 가셨어도 놀라지 않을 자신이 있었는데 말입니다. '
2798,"툭. 레쉬블은 머리를 젖히며 얼굴을 일그러뜨렸다. 이미 다른 사람을 좋아하고 있는 사람을 마음에 품는다는게 얼마나 끔찍하고, 힘든지 알고 있으면서 전혀 눈치채지 못했다. 레쉬블 스스로의 마음을 추스르는 것조차 벅차 느끼지 못했던 것일까."
2799,' ──감사합니다! '
2800,"황제 폐하의 탄신일 연회에서, 들어가기 전 자신을 향해 활짝 웃던 모습."
2801,' 으흐그흐흑!!! 절대 못 가요!!! 절대!!! 무슨 일이 있어도!!!!!! '
2802,"첨탑 위, 절대 놓치지 않겠다는 듯 자신의 바짓가랑이를 잡으며 서럽게 울음을 터뜨리던 모습."
2803,' 아 내가 좋아하는 건 공작님이라고요!!!! '
2804,그러다 이윽고 터져나온 외침.
2805,"' 공작님은, 하네르를 사랑하잖아요.. ? '"
2806,"하네르에게 그렇게 심한 모함을 받고도 의연했었는데, 그 말을 내뱉으면서도 스스로가 상처 받았는지 조용히 눈물을 흘리던 모습."
2807,""" .... 나는 정말, 바보인가. """
2808,레쉬블은 손을 들어 제 눈위를 덮었다. 아른거리는 형상들과 소리들로 인해 머리가 어질어질했다.
2809,"언제나 누군가의 두번째였던 레쉬블은, 저를 항상 첫번째로 봐주는 사람이 있었다는 걸 이제야 눈치챘다. 지독한 어지러움에, 잠이라도 자고 싶었지만 정신이 지나치게 또렷했다. 결국 또 한번 한숨이 터져나왔다."
2810,
2811,
2812,
2813,[작품후기]
2814,아니 여러분 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 코코코코멘트 ㅋㅋㅋㅋ큐ㅠㅠㅠㅠ 아 진짜 여러분 다들 왤케 귀여우신 거에요 으아악 꾸아악 껴안고 공중 옆돌기 돌ㄹ고 싶어요ㅠㅠㅠ(????) 다들 울지마세요ㅠㅠㅠ 안그럼 진한 뽀뽀를. 해버릴 겁니다. (?) 헤헤ㅎ흑헿 푹 주무시고 아침에 봐주세요!
2815,_리코멘
2816,셰이니아 님: 그..... 그거슨.... 어... 음... 엄... 엄브렐라...(?) 으어으음... 조... 조금만... 더... 기다려주세요.... (아니대체언제까지)
2817,쥴리엘 님: 앗 프로필(이미지 포함)은 안그래도 차차 작품공지에 올라올 예정입니다! 사실 독자님들이 더 보기 쉽게 작품 후기에 올리고 싶었으나.... 제가... 후기에 사진 넣는 법을 몰라서.....ㅜㅠㅠㅠㅠ ㅎㅎ헿ㅎ헤헤ㅔ 저도 사랑합니다!
2818,마교짱 님: 저도 사랑ㅇㅇ해요!!!!!! 하지만 죄송합니다 100연참은!!!!! 제 육체가 100개가 되지 않는 이상 무리일 것 같아요ㅠㅠㅠㅠ!!!!!!! 으흑 으흐헉흑 허허아허흑
2819,Liyun 님: 아았... ! 연속코멘트 콤보와 애정을 주시다니! 질 수 없습니다 저는 ㅇ애정을 담은 뽑뽀를 드리겠습니다(?) 헤헥 담 챕터 기대해주신다니 더 열심히 써야겠어요!
2820,로로슝 님: 최최치추최죄최죄최애쵣쵝최애작ㅠㅠㅠㅠ품ㅠㅠㅠㅠ아아악 진짜 너무 기쁘고 행복하네요 ㅠㅠㅠㅠ감사합니다ㅠㅠㅠㅠㅠ 으흑 어떡해 아악 새벽인데 뿌아아악 하고 소리지르고 싶어요 (이웃집:;;;) 레쉬블이 구를지말지의 여부는 다음챕을.. 확인해주세요! 개 개 개인지는... 저도 정말 내고 싶지만... 제 능력부족으로..... ㅠㅠㅠㅠ
2821,Klli 님: 아... 황 황제가 하네르를 포기할 일은.. 없을 것 같습니다 넷.... ㅠ 진짜 하네르를 엄청 좋아해서요. 하네르도 그만큼 황제를 좋아하긴 하는데.. 그... 무자각 어장이 무섭죠 네....... 아니 저의 러블리함을 눈치채셨다니 이 예리하신 분! 하트 모양 당근을 드리겠습니다(?)
2822,youa 님: 불ㄹㅓ주신다면야 어디든지 달려가는 작ㄱ가! 아앆 아악 ㅠㅠㅠㅠ 좋은 말씀 감사합니다 ㅠㅠㅠㅠㅠㅠ 저도.. 저도.... 저저저도!!!! 사!!!!!!! 랑 합니다 저는 후훗 탕이 아니라 랑이지요
2823,의녹 님: 울 울지 마세요 제가 잘못했어요 뽀다담 해요 뽀다담ㅠㅠㅠㅠㅠ ㄴ네 루브는 언젠가 행복해질 겁니다! 루브 많이 좋아해주셔서 기뻐요 느흐윽ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
2824,sweetcrazycat 님: 아니 설레버려... ! 뭐죠 이 박력은 허흥 흥 흐흐흥 그러면 제가 막 어 날아갈 줄 아시고 그러는 거죠!? 아니거든요 저 공중옆돌기해서 갈 겁니다((????)
2825,"보리든 님: yeah-ah!!!!! 자진모리 장단으로 부탁드리겠습니다!(((???)))) 거 걱정 마세요 루브는 행복해질 거에요 언젠가는 ,,,,, !!!!"
2826,"ILOVE애니 님: 아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아미치겠어요 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 말 말씀이 너무 찰지셔서ㅋㅋㅋ 좋은 말씀 정말 감사하고 울지 마세요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 아니 저도 아니 밖에 말을 못하겠어ㅓ요 어떡해요 ㅠㅠㅠㅠㅠ 죄송합니다,,,해피,,,,해피해질 거에요 그러니 노래 다시 트셔도 될 것 같아요ㅋㅋㅋㅋㅋㅋ 물론,,,그게 다음편은 아닙니다,,,"
2827,^^^
2828,621 외전
2829,
2830,*막장주의
2831,*외전 신청 코멘트 중에서 본편에 나오지 않을 법한 외전들로 꾸려봤습니다! 그럼 재밌게 봐주세요!
2832,1. 성반전
2833,""" 이이,이,익,이럴수가.. 펙티르 공작님... 오늘도 아름다우십니다... ! """
2834,""" 예, 감사합니다. """
2835,"남녀노소할 것 없이, 눈돌아가게 잘생긴 에스티론 백작가의 영식, 루블라일은 언제나 그렇듯 펙티르 공작의 외모를 찬양하더니 슬금슬금 눈치를 보며 뒤로 빠졌다. 그러고는 마치 쑥쓰럽다는 듯 제 볼을 붉히며 헤헤 웃었다. 주위에 있던 영애들이 치명타를 맞고 쓰러졌다. 루블라일은 제 옆의 메쉬트를 바라보며 붕방거리는 기색을 숨기지 못한 채 말하기 시작했다."
2836,""" 조이날 영식! 진짜.. 공작님... 너무 쩌는거 같아요.... """
2837,""" 예. 엄청나시죠. 댁 같은 스토커를 아직도 조지지 않았다니. """
2838,""" !!! 스스스스토커라뇨!? 저저저는 다다단지 수수순수한 순수 순...순...수..순.... """
2839,"차마 순수한 마음으로 존경하고 있다는 말을 내뱉기엔 마음 속에 남아 있던 손톱만큼의 양심이 찔린 것인지, 루블라일은 말을 끝맺지 못하고 데구르르 시선을 옮겼다. 그러자 눈에 박힌 것은 밤하늘빛 머리카락을 늘어뜨린 채 고아한 모습의 레쉬블. 화려하게 세공된 사파이어 귀걸이가 그녀의 머리카락과 어울리며 은은히 빛났다. 언제나 그렇듯 무표정한 얼굴을 하고 있었지만 그조차도 잘생겼다며 루블라일은 떼흑! 소리를 내며 무너졌다. 그의 옆에 있던 메쉬트는 제 짧고 곱슬거리는 머리카락을 확 쓸어올리며 한심하다는 듯 루블라일을 바라보았다."
2840,""" 대상단을 보유한 에스티론 백작 가의 후계가 제대로 청혼 할 생각도 못하고 어줍짢게 스토킹하는 꼴이라니... """
2841,""" 허어어어!? 큰일 날 소리를! 공작님은 감히 제가 넘볼 분이 아니랍니다! 저의 마음은! 단순한! 그런.. 어.. 음. 여튼 청혼 한다던가 연인이 되어주십사 청하는 일은 결단코 없을 겁니다! """
2842,""" 그럼 스토킹이나 하지마십시오. 보기 추하니까. """
2843,떠윽!
2844,메쉬트의 팩트 어린 말에 루블라일은 침몰했다.
2845,""" 조이날 영식은 말을 너무 험하게 하는 경향이 있어요! 후작과 똑 닮아가지고... """
2846,""" 뭐? """
2847,""" 아닙니다. 실언했습니다. """
2848,"목숨은 소중했던 루블라일이었기에 조용히 입을 닥쳤다. 메쉬트의 새파란 눈이 너무나도 무서웠다. 루블라일은 부산스럽게 눈을 깜빡였다. 그러던 와중, 이번에 사교계의 꽃으로 선정된(원래 후보는 펙티르 공작이었으나 공작이 거절) 벨리엇 영애가 환하게 웃는얼굴로 루블라일의 팔을 붙잡았다."
2849,""" 에스티론 영식. """
2850,""" ? 아, 아. 네. 벨리엇 영애. 무슨 일이신가요? """
2851,"상단을 통한 거래 때문에 벨리엇 백작 가와는 어느정도 친분이 있었기에, 루블라일은 선선히 웃으며 상냥하게 물었다. 벨리엇 영애는 얼굴을 붉히며 조용히 속삭였다."
2852,""" 저.. 영식이랑 꽤 친해져서 하는 말이니, 진지하게 들어주셨음 해요. 저와....정식으로 교제하실래요? """
2853,""" !? """
2854,모두가 술렁였다. 루블라일은 잠시 눈을 깜빡이다 제 뒷머리를 긁적였다.
2855,""" 죄송합니다. """
2856,"단박에 나온 거절의 말. 귀족들은 또 한번 술렁이고, 벨리엇 영애는 얼굴이 새빨게지며 목소리를 높였다."
2857,""" 어, 어째서죠! 저 정도면 괜찮을 텐데! """
2858,""" 앗, 영애의 문제가 아니에요! 단순히 제 문제입니다. 전... 저는..."
2859,".... 공작님 같이 잘생긴 분이 취향이라... """
2860,그렇게 사교계에선 잘생겨보이는 스타일이 호다닥 유행했다. (레쉬블:?)
2861,"2. 시크릿,,,가든,,,(영혼체인지)"
2862,""" 미... 친. """
2863,"루블라일은 제 목에서 나오는 듣기 좋은 중저음에, 정신이 아득해졌다. 탄탄한 가슴, 오지는 복근, 졸라 잘생긴 얼굴. 커다랗고 핏줄이 도드라진 손. 거울에 보이는 자신의 모습을 믿을 수가 없었다. 손을 뻗어 거울을 더듬었다. 끝내주게 잘생긴 미남이 입을 헤 벌린 채 거울을 바라보고 있었다. 멍청한 표정을 지어도 감탄할 만한 얼굴을 지닌 사람은 흔치 않았다."
2864,""" 미친..... """
2865,"아무래도, 자신은 공작님의 몸 속에 뾱 하고 빙의한 것 같았다."
2866,저절로 얼굴에 열이 쏠렸다.
2867,""" 역시.. 공작님이다. 이 완벽한 사람..... """
2868,"부끄러웠던 것도 잠시, 저절로 훈훈해지는 미소를 막을 수가 없었다. 루블라일은 양심 상 감상은 여기서 멈추고 눈을 감은 채 제 몸...아니, 레쉬블의 몸 위로 상의를 껴입었다."
2869,*
2870,"그리고 펙티르 공작 저에 연통을 넣고 쳐들어온 루블라일, 아니 레쉬블 덕에 펙티르 공작 저는 비상이 걸렸다. 그 에스티론 영애가 정식으로 연통을 넣고 공작 저에 발을 들이다니! 드디어 에스티론 영애가 우리 공작님에게 청혼을!?"
2871,"그렇게 공작 저 내의 고용인들이 착각을 착실히 쌓을 동안, 응접실에서 마주친 둘은 서로를 착잡하게 바라보았다."
2872,""" ... 영애. """
2873,루블라일의 거죽을 뒤집어 쓴 레쉬블이 말했다. 레쉬블은 제 입에서 청아하고 맑게 울리는 목소리가 나오는게 어색한지 목을 더듬었다. 루블라일은 그 모습을 보며 저도 입을 열었다.
2874,""" 공작님. """
2875,"굵직한 목소리가 나오자, 레쉬블은 흠칫 놀라며 루블라일에게 시선을 고정했다. 레쉬블은 길게 드리워진 앞머리를 쓸어올리며, 한숨을 푹 내뱉었다."
2876,""" 하아. 어쩌다 이런 꼴이 된 건지 이유를 모르겠군요. 영애는 짐작가는 바가 있습니까? """
2877,"루블라일은 제 얼굴로 오만상을 다찌푸리고 있는 레쉬블을 보고는 기묘한 기분에 휩싸였다. 내.. 내 얼굴도 제법 예쁘군.... 아니, 저 속 안에 공작님이 계셔서 예뻐보이는 건가....."
2878,""" 모르겠네요. 이게 데스티니? """
2879,""" 예? """
2880,""" 아닙니다. """
2881,"그리고 무의식적으로 드립을 치다, 싸늘한 녹빛의 눈동자를 마주하고 조용히 입을 다물었다. 아 그런데 진짜 확실히, 최애의 몸에 들어와서 기쁘긴 한데 이 상태가 지속되면 큰일이었다. 왜냐하면,,, 루블라일이 레쉬블의 이미지를 다 조져놓을 확률이 8616981661퍼 였기 때문이다,,,"
2882,"착잡한 분위기 속에서, 레쉬블은 한숨을 내뱉었다."
2883,""" 솔직히 무슨 방도가 없으니, 그냥 서로의 흉내를 내며 기다리는 수 밖에 없겠군요. """
2884,""" ???? 제가요? 공작님 흉내를요?? """
2885,""" ..... """
2886,"레쉬블도 무리라고 생각했는지, 단번에 조용해졌다. 두배는 더 착잡해진 것 같은 기분이었다."
2887,""" 그... 최대한 과묵하게 지내주세요. """
2888,""" 앗... 네.... 맞아, 공작님은 제 흉내 내실 수 있으세요? """
2889,"루블라일은 큰 손으로 턱을 매만지며 물었다. 레쉬블은 잠시 멈칫, 하는 거 같더니..."
2890,""" 허어어어ㅓㅓ어거어거억ㄱ어거! 고고곡ㄱ곡공작님!!!!!! """
2891,"누가 봐도 신들린 연기를 보여주었다. 루블라일은 입을 크게 쩍 벌렸다가, 이내 조용히 물어보았다."
2892,""" .... 제가 그렇게 많이 추했나요.. ? """
2893,""" .... """
2894,"무언의 긍정에, 루블라일은 또르르 눈물이 흐르는 것을 느꼈다."
2895,3. 역할 바꾸기!(레쉬블이 루블라일 스토킹)
2896,""" 헤헥... """
2897,루블라일은 씰룩거리며 올라오는 입꼬리를 막을 수가 없었다.
2898,"레쉬블 한정으로 지옥에서 올라온 야생의 감이 발동되는 루블라일이었기에, 레쉬블이 자신이 가는 곳마다 뒤에서 몰래 쫓아온다는 것쯤에 벌써 옛날에 알아챘다. 하지만 최대한 모르는 척 하며, 제 볼일을 보는 것마냥 제 앞에 놓인 보석들을 쑥 훑어보았다. 그리고 태연한 척 보석상과 얘기를 나누었다. 가게의 유리창 너머, 저를 주시하는 시선이 느껴진다."
2899,""" 라벤더 제이드는 없나? """
2900,""" 아, 잠시만 기다려주십시오. 아마 안쪽에 있을 겁니다. """
2901,"보석상이 가게 안쪽으로 사라지고, 루블라일은 홱 뒤를 돌아보았다. 레쉬블은 어느새 모습을 감춘 상태였다."
2902,' 아이고 이 수줍은 많은 사람.... '
2903,"거 앞에서 얘기 좀 나누고 싶은데, 항상 찾으려 하면 이런다. 루블라일은 멋쩍게 웃으며 다시 시선을 보석쪽으로 향했다. 저 수줍은 많은 사람을 언젠가는 붙잡아서 끝장을 봐야하는데. 짧은 상념도 잠시, 보석상이 제 손 위에 은은한 연보랏빛을 띄는 제이드를 들고 왔다. 루블라일은 망설이지 않고 돈을 꺼냈다."
2904,*
2905,""" 아.. 빠르다, 빨라. """
2906,"모르는 척 하고 레쉬블이 있는 쪽으로 갈려했더니, 바로 눈치채고는 모습을 감추었다. 루블라일은 오늘이야말로 끝장을 볼려 작정을 한 상태였기에, 이 숨박꼭질을 절대 포기할 수가 없었다. 무슨 좋은 방도가 없을까 고민하던 찰나...."
2907,""" .... 어? """
2908,"저 멀리서, 밤하늘 빛의 눈동자와 마주했다. 루블라일이 얼빠진 소리를 낸 걸 들은 건지 레쉬블의 얼굴이 순식간에 빨개졌다. 그리고 뒤돌아 도망칠려는 것을 보고 루블라일은 다급하게 목소리를 높였다."
2909,""" 멈춰요!!!!!!!!!!!!! """
2910,"높인 수준이 아니라, 엄청나게 우렁찼다. 그 기백에 레쉬블이 저도 모르게 기겁하고 멈추는 것이 보였다. 루블라일은 그 기회를 놓치지 않았다."
2911,""" 허랴압ㅂ!!!!!!!!!"""
2912,""" ?! """
2913,쿠당탕탕!
2914,몸을 날려 레쉬블에게 몸통박치기를 시전했다. 레쉬블은 엄청 당황한 얼굴로 날아오는 루블라일을 받고 바닥에 엉덩방아를 찧었다. 루블라일은 퍼뜩 고개를 들며 레쉬블의 양 팔을 붙잡았다. 그리고 외쳤다.
2915,""" 왜 자꾸 저 쫓아오세요? """
2916,""" 영, 영, 영애, """
2917,레쉬블의 눈동자가 사정없이 흔들렸다. 누가봐도 얼굴에 '미밈미칮 들켰다'하는 얼굴이었다. 루블라일은 그런 레쉬블의 사정 따위 봐주지 않고 미친듯이 몰아붙였다.
2918,""" 저번에 산책할 때도! 상단 일 때문에 타 영지에 갔을 때도! 심지어 폐하를 알현할 일이 있어 황궁에 들어갔을 때도! """
2919,""" ... !! 다, 다 알고 계셨, """
2920,"더 이상 몰아붙였다면 울 기세였다. 레쉬블의 눈에 눈물이 가득 차올랐다. 루블라일은 흐으으읍, 크게 숨을 들이마쉬며 외쳤다."
2921,""" 왜!!!!! 자꾸 뒤에서 쫓아오냐고요! 저는 공작님의 잘생긴 얼굴, 바로 앞에서 보고 싶은데! """
2922,""" ?! """
2923,생각치도 못한 말에 레쉬블의 눈이 크게 떠졌다. 루블라일은 졸라 멋있게 미소지으며 나직히 속삭였다.
2924,""" 애기야, 우리 오늘부터 1일? """
2925,""" ...... !!!! 영, 영애.... """
2926,"두근! 너무 멋있는 고백에 레쉬블은 두 손으로 제 입을 틀어막으며, 수줍게 고개를 끄덕였다."
2927,~의문의 해피엔딩~
2928,^^^
2929,6. 로맨스 그런게 우리한테 어딨어
2930,
2931,*후기 필독 부탁드립니다!
2932,""" 삶이여..... """
2933,"그렇다. 루블라일은 지금, 현실자각타임을 갖는 중이었다. 새하얀 이불을 몸에 칭칭 두른 채 루블라일은 멍하니 천장만 바라보고 있었다. 그리고,"
2934,""" 아 미친 거 아냐!!!!!! """
2935,팡파라팡팡!!!!!
2936,격하게 몸부림치며 제법 자유로운 다리로 미친듯이 침대를 내려쳤다. 루블라일은 제 하얀 머리카락을 거침없이 쥐어뜯었다.
2937,""" 아니 하네르 사랑하냐고 왜 물어봐??? 루블라일 미쳤니???? 아주 그냥 아 제가 님을 좋아하고 그래서 님이 좋아한다는 하네르란 분이 너무 신경쓰이네요~!~!~!! 라고 제국 전체에! 광고를! 해라! """
2938,아!!!!!!!
2939,입 밖으로 내뱉고 나니 더욱 더 진한 현타가 루블라일을 강타했다. 루블라일은 푹신한 침대 매트에 얼굴을 박으며 웅얼거렸다.
2940,""" 거기서 울긴 왜 우는데.... """
2941,"공작님이 얼마나 당황하셨을까. 그냥 편 들어줬으면 아이고 헤헤 감사합니당! 하고 만족하면 될 것을 꼭 난리 맞을 욕심이 주제를 모르고 낄 때 안 낄 때 구분을 못한다. 루블라일은 푸흐허흑, 하고 긴 한숨을 쉬었다. 편 들어줬는데 갑자기 질질 짜니까 얼마나 놀랐겠어. 그런데 착한 우리 공작님은 손수건으로 눈물을 닦아주네....."
2942,마음까지 완벽한 사람....
2943,"결국 기승전레쉬블찬양으로 생각을 마무리할 때쯤에, 똑똑. 하고 문두드리는 소리가 들렸다. 루블라일은 힘없이 대답했다."
2944,""" 들어와. """
2945,""" 세상에, 아가씨.... """
2946,"루블라일의 허락에 방문을 연 필피는 루블라일의 몰골을 보고 조용히 한마디를 중얼거렸다. 그리고 이어, 뒷말을 덧붙였다."
2947,""" 인생에 대해 되돌아보고 계시나요? """
2948,""" ? 그걸 어떻게 알았어. """
2949,""" 음...이불로 온 몸을 칭칭 두르고 계셔서? """
2950,""" 난 너처럼 감이 좋은 꼬맹이는 싫어해. """
2951,""" ㄴ, 네? """
2952,""" 혼잣말이야. """
2953,혼잣말처럼 안보이는데요...
2954,"소심한 필피의 항의는 쿨하고 넘기고, 루블라일은 또 한번 멍하니 천장을 바라보았다. 이제 공작님 얼굴 어떻게 볼까.... 볼 수는 있냐 보자마자 쪽팔려서 3단점프해서 도망칠 거 같은데... 그런데 이 힘든 삶에 그 잘생긴 얼굴을 못보면 어떻게 살아가지...... ?"
2955,""" 아 참, 아가씨. 여튼 이게 문제가 아니라, 주인님들께서 아가씨한테 편지를 보내셨어요! 저 멀리 있는 베트론 영지에서 보낸 거라 이제야 도착한 거 같네요. """
2956,""" ? 뭐요? """
2957,"흐름대로 의식을 보내고 있다가, 루블라일은 필피의 입에서 나온 충격적인 소식에 두 눈을 홉! 하고 크게 떴다. 아니 이게 뭔 개소리야. 갑자기 (전)루블라일의 부모님께서 왜!? 물론 언젠가는 대면해야한다는 걸 알고 있었지만 안그래도 멘탈 작살 난 상태에서 굳이! 이 타이밍에! 하지만 이런 루블라일의 마음도 몰라주는 필피는 생글생글 웃는 얼굴로 루블라일에게 편지를 내밀었다."
2958,""" .... """
2959,"루블라일은 인상을 팍 쓰며 그 편지를 받아들고, 레터 오프너로 편지봉투를 열었다. 안에는 누가봐도 고급져보이는 편지지가 들어있었고, 내용은....."
2960,[ 정신차려라.
2961,"여기 베트론까지 네가 펙티르 공작을 노린다는 소문이 쫙 퍼졌구나. 펙티르 공작이면 좋은 남자지만, 너는 백작 위를 이어야하니까. 공작의 지위를 가진 남자가 에스티론 백작 저에 데릴사위로 들어올 일 따윈 없을테니 적당히 자작이나 남작 가의 남자 하나 데려오거라. 감히 백작 가의 재산을 노리지 않을만한 소심한 놈으로."
2962,조이날 후작도 무사히 작위를 얻지 않았느냐. 너도 이제 슬슬 영애가 아니라 백작이 되어야지. 되지도 않는 거에 시간 쏟지 말고. 이제 슬슬 본격적으로 이것저것 수업도 받아야겠구나. 빠른 시일 내에 교사를 보내마.
2963,네 소식을 들을 때마다 네 어미가 힘들어하는구나. 알아서 잘 하고 다녀라.
2964,-키니언 리브 에스티론. ]
2965,""" 이런 염.... """
2966,"전생에서는 부모님이 없었고, 이번생의 부모님은... 굉장히 사람 열뻗치게 하는데 도가 튼 사람인 것 같았다. 안그래도 없었던 부모란 존재의 기대치가 더더욱 떨어졌다. 루블라일의 허락 하에 옆에서 같이 편지를 읽고 있었던 필피의 얼굴이 새하얗게 질렸다."
2967,""" 아, 아가씨. 주인님은 아가씨를 걱정하셔ㅅ.. """
2968,""" 아니! 어떻게 펙티르 공작님을 단순히 좋은 남자라고 표현해!? 좋은 남자 수준이 아니라 환장하게 잘생기고 엄청나게 좋은 사람인데! """
2969,""" 아.. 거기서 화나셨군요... """
2970,"필피의 짜게 식은 표정 같은 건 확인할 정신이 없었던 루블라일은 깊은 분노를 이기지 못하고 편지를 바닥에 내팽겨쳤다. 편지의 내용을 보고 화난 것도 있었지만, 어느정도는 안심했다. (전)루블라일과 그녀의 부모님들은 그다지 친한 것 같지는 않았으니. 말하는 거 보니 앞으로 얼굴 맞댈 일도 별로 없을 것 같았다. 루블라일은 흠. 하고 작게 소리냈다."
2971,"백작이라. 공작님 앓는데 바빠 앞으로의 일 같은 건 전혀 생각하지 않았었는데. 앗, 이렇게 말하니까 정말 쓰레기가 된 기분인데....."
2972,"그리고 레쉬블을 노릴 생각같은 거, 아예 안했다면 거짓말이겠지만 정말 그와 결혼한다거나 그럴 생각은 없었다. 그도 그럴게, 레쉬블은 하네르를 좋아하니까. 아무리 레쉬블이 좋은 사람이어도 이건 절대 변하지 않을 불변의 법칙이었다. 저번엔 운 좋게 내 편을 들어줬다고 해도 하네르에 대한 마음을 접어서 그런 건 아니었지 않았나."
2973,""" 생각하면 생각할 수록 자폭하는 느낌인데.. """
2974,""" 네? 아가씨 뭐라고 하셨나요? """
2975,""" 아냐,아냐. 편지 고맙고 나가봐. """
2976,""" 네. """
2977,"꾸벅, 필피가 허리를 숙여 인사하고는 방 밖을 나갔다. 루블라일은 손을 뻗어 바닥에 집어던졌던 편지를 주워들고는, 뭐에 홀린 사람마냥 여러번 편지를 읽었다. 계속 읽는 다고 해서 편지의 내용이 화나지 않는 것은 아니었으나, 딱히 틀린 말도 없었다."
2978,""" ..... """
2979,"그래, 빨리 마음 접는게 모두에게 좋을 테니까. 루블라일은 울렁거리는 속을 무시하고 편지에서 시선을 떼고 공작님 컬렉션들이 모여있는 서랍장을 빤히 쳐다보았다. 그리고 자리에서 벌떡 일어나, 방문을 벌컥 열고 나갔다. 마침 필피는 바로 방문 앞에 있었다. 에스나와, 또 다른 시녀들과 함께 잠시 담소를 나누고 있었던 듯, 시녀 여러명이 말을 하던 걸 멈추고 루블라일에게 말을 건넸다."
2980,""" 어? 아가씨? 뭐 시키실 일이라도 있으세요? """
2981,""" ... 저거, 다 갖다버려. """
2982,""" .....네? 저, 저것들은.... """
2983,""" 빨리. 나 마음 바뀌기 전에. """
2984,""" 네에.... """
2985,"시녀들은 루블라일이 검지로 가리킨 것을 보고 저것들을 버려야하는게 맞냐며 재차 물었지만, 루블라일은 무표정하게 고개를 끄덕일 뿐이었다. 결국, 시녀들은 서랍장을 통째로 들고 밖으로 나르기 시작했다."
2986,""" ...아, 잠깐만. """
2987,""" 다시 방에 들이시겠어요? """
2988,""" 이거 하나 빼고, 나머지는 다 버려. """
2989,"루블라일은 공작님 컬렉션이 담긴 서랍장 안에서, 아무런 무늬도 없는 검은색 손수건만 꺼내었다. 시녀들은 여전히 당황한 기색으로 고개를 끄덕이며 다른 컬렉션들을 전부 버리기 위해 서랍장을 들고 옮겼다. 시녀들이 점점 멀어지는 걸 확인한 루블라일은, 제 손에 들린 손수건을 바라보았다."
2990,"그때, 레쉬블의 호위기사인 트레르에게서 거금을 주고 산 손수건. 트레르의 말로는 레쉬블의 땀을 닦고 3일 동안 묵혀둔 손수건이라고 했었다."
2991,""" ...돈이 아까워서 그래. """
2992,"꽤 많은 돈을 트레르한테 줬으니까. 돈이 아까워서 안버리는 거야. 루블라일은 합리화를 하며, 손수건을 들고 방 안으로 들어갔다."
2993,*
2994,"사교계는 또 한번 뒤집어졌다. 한동안 정신이 나간 사람처럼 펙티르 공작을 졸졸졸 쫓아다니던 루블라일이, 마치 황제 폐하의 명으로 인하여 한달 간 근신 처벌을 받기 전의 모습처럼 완벽하고 우아한 모습으로 돌아왔다며 루블라일을 티파티에 초대했던 귀부인들이나, 영애들이 입을 모아 떠들어댔기 때문이다."
2995,"근신 처벌을 받은 후에는 뭔가 발랄해진 감이 없지 않아 있었는데, 지금은 마치 딱 하네르를 건들기 전처럼, 정적이고 우아한 모습으로 돌아왔다는 것이다. 심지어 그 유명한 조이날 후작과 친하게 지낸다고 한다. 어떤 이들은 조이날 후작과 짜고 현 황후 폐하를 해하려고 하는 것이 아니냐, 라고 의견을 내기도 했으나 이제 와서 조이날 후작과 에스티론 영애가 황후를 건드려봤자 얻을 수 있는 것도 없으니 말도 안되는 소리라는 의견이 압도적이었기에 그런 흉흉한 소문은 어느정도 사라졌다. 그리고...."
