,0
4999,“감이라…더 어렵네요. 아샤는 혹시 현재 애인이 있나요?”
5000,"“아, 그게…길베르한테만 얘기하는 건데요. 사실은…넵. 있어요. 근데 할아버지한테 말하면 난리날 것 같아서 비밀로 하고 있었던 거예요.”"
5001,“그랬군요. 걱정 마세요. 상담도 해주는데 당연히 비밀로 해드릴게요.”
5002,“고마워요.”
5003,그렇게 시작된 연애상담은 꽤나 길게 이어졌다. 자신의 경험담을 풀어놓으며 열띤 상담을 해주던 아나샤는 해질녘이 되어서야 겨우 엉덩이를 떼었다.
5004,저녁식사를 하기 위해 두 사람은 정원을 벗어나 저택으로 향했다. 그동안에도 대화는 끊이지 않고 이어졌다.
5005,*
5006,"한편, 리히르트의 하루는 숨 막히는 적막의 연속이었다. 온종일 업무에만 몰두해있던 그는 뒤늦게 몰려온 피로감에 서류를 내려놓았다."
5007,그는 고개를 뒤로 젖혔다. 시린 푸른 눈은 조용하기만한 천장의 한 곳을 응시하다가 이내 감겼다. 리히르트는 책상 표면에 얹은 긴 손가락들을 움직였다. 톡톡 두드려지는 소리가 넓은 집무실 안을 일정하게 울렸다.
5008,그녀가 보고 싶었다.
5009,"고작해야 열흘이라고 생각했다. 그러나 나흘이 지난 지금, 그는 하루를 기다리는 것도 버거울 지경이었다."
5010,잠시 그녀와 떨어져있는 것도 좋을 거라고 여긴 적이 있었다. 그로서는 날이 갈수록 적극적으로 변하는 그녀를 계속 외면할 힘이 없었다.
5011,슬슬 불안하던 참에 그녀가 휴가를 떠난 것은 오히려 잘된 일이라 여기려고 했다. 그녀를 마주하는 동안 욕정을 억누를 수 없어 불안하다면 아예 불안할 만한 상황을 만들지 않는 것이 최선이라고 말이다.
5012,그러나 그것은 오만에 불과했다. 현재 리히르트는 과거 자신의 어리석은 판단을 뼈저리게 후회하고 있었다.
5013,"그녀 말대로 연인사이임을 밝히고 함께 휴가를 떠나는 게 좋았을 것이다. 한순간 치미는 욕정을 참는 게 낫지, 아예 그녀를 안보는 것이 더 그의 피를 마르게 만들 줄은 과연 예상이나 했을까."
5014,한동안 리히르트는 그녀를 떠올렸다. 시간이 얼마나 지난지도 모른 채 상념에만 잠겨있을 때였다.
5015,“단장님. 안에 계십니까?”
5016,리히르트는 문밖에서 들려온 노크소리에 눈을 떴다. 들어오는 것을 허가하자 이내 문이 열리며 행정관이 안으로 들어섰다.
5017,“무슨 일이지?”
5018,“벨더스 가문에서 편지를 보내왔습니다.”
5019,리히르트는 행정관이 건네준 편지를 확인했다. 전 단장 아버트 벨더스가 보내온 것이었다. 편지는 아나샤에게 긴 휴가를 줘서 고맙다는 내용으로 시작되었다. 리히르트는 무감정한 눈으로 빠르게 불필요한 문장들을 읽어 내렸다.
5020,형식적인 감사편지인 만큼 중요한 내용은 없어보였으나 혹여 그녀의 소식이 짤막하게나마 적혀 있을까봐 건너뛰지는 않았다. 편지의 마지막 문단에 접어들 무렵이었다.
5021,"[아차, 오늘 아샤에게 제 손자를 소개시켜준 참입니다. 서로가 마음에 드는 모양인지라 빠른 시일 내로 약혼을 추진할까합니다. 좋은 소식이 생기면 다시 편지 쓰도록 하지요.]"
5022,"딱딱하리만치 무표정하던 눈매가 일그러진 것은 한순간이었다. 리히르트는 자신이 읽은 내용이 맞는지 다시금 확인해야만 했다. 그리고 다시 읽어 내린 순간, 편지는 그의 손아귀에서 무참히 구겨졌다."
5023,
5024,
5025,
5026,[작품후기]
5027,남주 속이 타들어갈때 저는 불금을 태워봅니다
5028,다들 불금 잘보내세요~~!
5029,+) 긴붉은달님 후원쿠폰 감사합니다! :)
5030,^^^
5031,비밀연애 대작전
5032,
5033,연참(1/3)
5034,아나샤와 길베르는 오늘도 정원에 나와 있었다. 둥근 지붕의 대리석 정자 안에서 차를 마시는 두 사람은 누가 보아도 화기애애한 분위기를 띠었다. 사이좋은 남매로 보일 만큼 말이다.
5035,불과 나흘이었으나 두 사람이 친해지기엔 부족함 없는 시간이었다. 서로 비밀을 공유한 뒤로 유대감은 더욱 끈끈해질 수밖에 없었다.
5036,“요새 할아버지가 이상하게 잠잠하단 말이에요. 길베르는 어떻게 생각해요?”
5037,아나샤는 의심을 버리지 못한 얼굴로 조용히 얘기했다. 따로 좋아하는 사람이 있다고 말씀드리긴 했지만 쉽게 포기할 할아버지가 아니라는 것은 아나샤가 더 잘 알았다.
5038,어떻게든 길베르와 자신을 엮기 위해 혈안일 거라 여겼으나 막상 할아버지는 잠잠하기만 했다.
5039,“저희가 서로 너무 편해 보이니까 포기하신 게 아닐까요?”
5040,"“흠…, 그런 거면 좋겠지만.”"
5041,“아니면 너무 붙어있어서 이미 잘되고 있다고 판단하신 걸지도 모르겠네요. 아샤의 애인은 아직 이 상황은 모르는 거죠?”
5042,"“네, 괜히 신경 쓰이게 하고 싶지 않아서 편지는 안 썼어요.”"
5043,“하긴. 저희야 그런 뜻은 없다지만 애인 입장에서는 꽤 신경 쓰일 수도 있겠네요. 그보다 아샤는 주위에 남자인 친구들이 많다고 했었잖아요. 애인이 질투하진 않나요?”
5044,“질투요?”
5045,전혀 생각지도 못한 말에 아나샤는 동그랗게 눈을 떴다. 그러곤 간만에 웃긴 얘길 들은 사람처럼 웃음을 터뜨렸다.
5046,"“에이, 리히는 질투가 뭔지도 모를 걸요.”"
5047,"질투라니, 늘 차분하고 청렴하기만한 그와는 매치가 되지 않는 단어인 것이다. 아나샤는 그의 인품이 얼마나 훌륭한지에 대해 떠들기 시작했다."
5048,신나서 떠들어대던 그녀는 별안간 다시 추욱 쳐져 한숨을 내쉬었다.
5049,"“아아…, 리히 얘기하니까 또 보고 싶어졌어요! 아마 지금쯤 일하고 있겠죠? 리히도 내 생각을 하고 있을까요?”"
5050,“당연히 하고 있을 거예요.”
5051,길베르는 낮게 웃음을 터뜨리며 그녀를 위로했다. 그러던 중 들려온 인기척에 그는 고개를 돌렸다. 정원에 들어선 낯선 이를 발견한 것은 그때였다.
5052,"“아샤, 누가 이쪽으로 오는데 혹시 아는 사람이에요?”"
5053,길베르의 목소리에 아나샤는 그제야 고개를 들어 그의 눈이 향한 곳으로 시선을 주었다. 동시에 그녀는 자신의 눈을 의심했다.
5054,이곳으로 걸어오고 있는 장신의 사내는 리히르트와 매우 닮아있었다. 아나샤는 눈을 비볐다. 금술이 달린 흰 제복과 밝은 백금발은 거칠게 흐트러진 채였다. 단정치 못한 행색만 아니었다면 그라고 확신했을 것이다.
5055,“…리히?”
5056,아나샤는 멍하니 그의 이름을 불렀다. 그가 너무 보고 싶은 나머지 헛것을 보는 게 아닌가 싶었다.
5057,"“정말 리히예요? 아니, 어떻게 온…,”"
5058,어느새 가까이 다가온 그와 마주하기 위해 자리에서 일어난 순간이었다. 아나샤는 자신의 허리를 끌어안기 무섭게 들어 올리는 그의 행동에 깜짝 놀라 두 다리를 퍼덕였다.
5059,"""리히?!"""
5060,그녀의 다리에 가슴팍을 얻어맞은 리히르트였으나 그는 묵묵히 그녀를 어깨에 들쳐 멨다. 그대로 그녀를 데리고 가려하자 길베르는 급하게 자리에서 몸을 일으켰다.
5061,"“아무리 연인사이라고는 해도…,”"
5062,"사내의 앞을 막아선 것은 좋았으나 길베르는 더 말을 이을 수 없었다. 마주한 벽안은 금방이라도 저를 베어버릴 것처럼 서늘했기 때문이다. 그때, 대롱대롱 짐짝처럼 매달려있던 아나샤가 고개를 쳐들었다."
5063,"“아, 리히. 길베르한테는 저희가 연인사이인 거 말했어요.”"
5064,“…그렇습니까.”
5065,리히르트는 길베르를 향해있던 냉랭한 시선을 거두었다. 방금 전만해도 풍겼던 살벌한 기세는 온데 간 데 없이 침착한 태도였다.
5066,“먼저 실례하지.”
5067,그는 길베르를 지나쳐 걸음을 옮겼다. 이에 길베르는 더는 끼어들 수 없어 조용히 그들이 사라진 방향을 바라보았다.
5068,*
5069,"“리히, 어디까지 가려는 거예요?”"
5070,"무겁지 않을까 걱정하던 것도 잠시, 아나샤는 편하게 그의 어깨에 들쳐 메인 채로 떠들었다. 묻고 싶은 게 많았으나 그는 아까 전부터 계속 말이 없는 상태였다."
5071,"“좋아요. 리히가 가고 싶은 데로 가요. 근데 나가려면 반대쪽으로 가야되는…,”"
5072,그 순간 묵묵히 걷기만 하던 그가 걸음을 멈췄다. 나무 앞에 선 그는 아나샤의 엉덩이아래를 팔뚝으로 받치고서 안전하게 그녀를 내려놓았다.
5073,아나샤가 그의 어깨에서 손을 떼며 고맙다고 말을 꺼내려는 순간이었다. 입술이 막히며 동시에 뜨거운 혀가 입안을 파고들었다.
5074,"""으응…리,"""
5075,너무 갑작스러운 키스에 아나샤는 살짝 뒤로 밀려났다. 등 뒤에 닿은 단단한 나무기둥은 더는 뒤로 도망가지 못하게 자신을 막고 있는 것 같았다. 아나샤는 말을 꺼내기 위해 고개를 틀었다.
5076,"“잠깐…,”"
5077,하지만 그 잠시도 기다리지 못하겠다는 듯이 커다란 손이 그녀의 뒷머리를 받쳐왔다. 다시금 입술이 집어삼켜지며 그의 입술이 더욱 깊게 입술이 겹쳐왔다. 입술이 떨어지려고만 하면 그는 입술을 세게 빨며 다시 혀를 밀어 넣었다. 혀가 섞이는 야릇한 소리에 아나샤의 두 뺨은 점점 뜨끈뜨끈해져 갔고 말이다.
5078,아나샤는 말하기를 포기하고 질끈 눈을 감은 채 그의 어깨에 팔을 둘렀다. 호흡이 가빠질수록 정신은 몽롱해져만 갔다.
5079,숨 쉴 틈을 주지 않고 이어지던 키스가 마침내 끝났을 땐 조금 아쉬울 정도였다. 눈을 뜬 아나샤는 작게 숨을 골랐다. 그러곤 시선을 위로 들어올렸다.
5080,그는 가쁜 숨을 가라앉히느라 조용히 자신을 내려다보고 있었다. 흐트러진 백금색 머리카락 아래로 푸른 눈은 형형하게 빛나고 있었다. 마치 애가 탄 사람처럼.
5081,“…밤새 미칠 것 같았습니다.”
5082,“…….”
5083,“당장 그대와 만나고 싶어서.”
5084,동시에 그의 눈동자는 짙은 피로로 물들어있었다. 흰자 위로 군데군데 실핏줄이 터져있는 게 한숨도 자지 못한 것 같았다.
5085,“무슨 일 있었어요?”
5086,아나사는 두 손을 들어 걱정스레 그의 뺨을 감쌌다.
5087,“어제 편지를 받았습니다.”
5088,리히르트는 낮게 가라앉은 목소리로 애써 차분히 편지의 내용을 설명해주었다. 물론 얘기하면서도 서운한지 입술을 몇 번이나 짓씹었지만 말이다.
5089,그런 그를 가까스로 달래가며 들은 내용은 아나샤에게는 꽤나 충격적이었다.
5090,"“약혼이요?! 할아버지가 왜 그런 편지를 쓴 건진 모르겠지만, 저는 처음 듣는 얘기예요.”"
5091,“…….”
5092,“물론 할아버지가 저랑 길베르를 처음에 엮으려고 하긴 했는데…제가 따로 좋아하는 사람이 있다고 거절했었거든요. 길베르도 따로 좋아하는 사람이 있어서 저랑 그럴 생각은 눈곱만큼도 없고요.”
5093,“……그런 거였습니까.”
5094,“저한테 편지 쓰지 그랬어요. 설마 그 편지 때문에 밤새 잠도 안자고 달려온 거예요?”
5095,어제 오후에 편지를 받았다고 했으니 받자마자 달려온 모양이었다. 어쩐지 머리부터 발끝까지 온통 흐트러진 모습이라 했더니 밤새 말을 타고 오느라 그랬던 모양이었다.
5096,아나샤는 마음이 짠하기만 했다. 편지를 받고 놀랐을 그가 안타까우면서도 너무 예뻐서 뽀뽀 백번은 퍼붓고 싶을 지경이었다.
5097,“안되겠어요. 할아버지한테 가요.”
5098,사뭇 비장한 목소리로 말한 아나샤는 커다란 손을 덥석 붙잡았다. 그러곤 먼저 앞장서서 성큼성큼 걸음을 옮겼다.
5099,"""리히가 제 애인이라고 당당히 밝힐래요."""
5100,^^^
5101,비밀연애 대작전
5102,
5103,연참(2/3)
5104,리히르트와 손을 붙잡은 채 아나샤는 당당히 서재 문을 박차고 들어섰다.
5105,“할아버지!”
5106,"“그래, 안 그래도 올 줄 알았다.”"
5107,무슨 일이냐고 놀랄 거라 여긴 아나샤의 예상과는 달리 아버트는 느긋하게 앉아 차를 마실 뿐이었다. 아버트는 문 앞에 서있는 두 남녀를 힐끗 보고는 맞은편 소파를 향해 눈짓했다.
5108,“공작 각하도 앉으시지요.”
5109,아나샤는 그 말에 깜짝 놀라 앉다말고 할아버지를 바라보았다.
5110,“…어떻게 알았어?”
5111,“어떻게 알기는. 이것아. 내가 직접 편지를 보냈는데 모를까봐.”
5112,쯧쯧 하고 혀를 한번 찬 아버트는 섭섭한 기색을 드러냈다.
5113,"“다른 사람은 몰라도 이 할애비한테까지 숨기고 말이야. 내가 널 봐온 세월이 얼만데, 이정도도 눈치 못 챌 줄 알고?”"
5114,아나샤와 새로 부임한 단장 사이에 무언가가 있다는 건 아나샤의 표정만 봐도 알 수 있었다. 그에 관해서 묻기 무섭게 혼자 찔려서 당황하던 것을 어찌 모를까.
5115,"애당초 새 단장, 웨일그레슬 공작은 열흘간의 휴가를 내줄 만한 인물이 못되었다. 모든 사람에게 공정하다 못해 칼 같기로 유명한 그인지라 아버트는 자유분방한 아나샤가 꽤나 고생하겠거니 싶었다."
5116,그러나 그동안 주고받은 편지에는 새 단장에 대한 불평 한줄 없었다. 아샤 성격에 참고 있을 리는 없으니 생각보다 잘 지내는 건가 싶어 의아하던 차였었다.
5117,‘서로 마음이 있겠거니 싶었지만….’
5118,사실 편지를 보낸 것은 두 사람의 관계가 얼마나 깊은지 알아보기 위함이 컸다. 고작해야 약혼을 반대하는 편지를 보내올 거라 예상한 것과는 달리 공작은 직접 찾아왔고 말이다.
5119,"“할아버지한테 얘기안한 건 할아버지가 뭐라고 할 것 같아서 그랬지. …흠, 아무튼 정식으로 소개할게요. 내 애인 리히르트야.”"
5120,아버트는 탐탁지 않은 눈으로 아나샤의 옆에 앉아있는 사내를 응시했다. 바로 달려온 건 솔직히 의외였지만 그렇다고 해서 마음에 든 건 아니었다.
5121,“그래. 언제부터 눈이 맞아서 몰래 교제를 시작한 건지 들어나 보자꾸나.”
5122,"“얼마 안됐어. 한 보름 정도…,”"
5123,“보름씩이나 됐단 말이야!”
5124,"“아니, 보름이면 짧지!”"
5125,“이 할애비는 이런 불건전한 관계는 용납 못한다. 계속 사귈 거면 기사단에도 당당히 알리고 사귀려무나. 그전까지는 내 눈에 흙이 들어가도 안 돼!”
5126,그런 게 어딨냐며 아나샤가 벌떡 일어나서 항의하였지만 아버트의 고집을 꺾기엔 무리였다.
5127,“그리고 일어난 김에 말이다. 나가서 길베르 좀 불러와주겠니. 아샤.”
5128,“내가 왜?”
5129,“혹시 알겠니. 손녀의 심부름에 감동받아 마음이 바뀔지.”
5130,“하여간 순 할아버지 마음대로야….”
5131,투덜대면서도 아나샤는 순순히 밖으로 나갔다. 서재의 문이 닫히자 아버트는 맞은편을 돌아보았다.
5132,“편지는 사죄드리지요. 제가 좀 짓궂었던 것 같군요.”
5133,전혀 미안하지 않은 얼굴로 아버트는 느긋하게 수염을 쓰다듬으며 사내를 관찰했다.
5134,“아닙니다.”
5135,고저 없는 무뚝뚝한 목소리에선 진심이 조금도 느껴지지 않았으나 그렇다고 해서 불쾌해보이지도 않았다. 오히려 애인의 하나뿐인 할아버지라고 존대를 써주니 아버트는 그가 조금 흥미로웠다.
5136,“아샤에게 진심이라는 것은 충분히 알겠습니다.”
5137,“…….”
5138,"“혼인까지 생각하고 만나는 것이라면, 훗날 아샤를 공작부인 자리에 앉힐 생각인지요?”"
5139,아버트는 정면에서 그와 눈을 마주한 채 직설적으로 그에게 물었다. 대답을 듣기 전까지는 두 사람의 교제를 절대 허락해주지 않을 것처럼 굳건한 눈빛이었다. 이에 리히르트는 여전히 무표정한 얼굴로 입을 열었다.
5140,“그녀가 원한다면 당연히 부인으로 맞이할 생각입니다.”
5141,"“허허, 그렇지요. 아샤가 원한다면 말이지요.”"
5142,제법 만족스러운 답변에 아버트는 너털웃음을 터뜨렸다. 하지만 눈빛은 조금도 누그러지지 않았다.
5143,"“아샤와는 신분차이가 많이 나기에 조금 걱정이 됐습니다만, 괜한 노파심이었나 보군요. 강압적인 분은 아니라 다행입니다.”"
5144,말이 통하는 것 같아 다행이라는 말을 유연하게 돌려 말하며 아버트는 웃었다. 그러곤 습관적으로 수염으로 손을 가져가며 말을 이었다.
5145,“공작께서도 그간 아샤를 봐왔으니 아실 겁니다. 아샤에게 중요한 건 그런 자리가 아니라는 것을 말입니다.”
5146,아나샤가 높은 지위와 막대한 부를 누리는 것에 야망을 가지고 있다면 아버트는 진즉에 두 사람의 교제를 응원해줬을 것이다. 누구보다도 말이다.
5147,“첩자 일이라는 게 남들 눈에는 그저 험하고 좋지 않은 일이어도 아샤에게 있어선 삶의 목적이나 마찬가지입니다. 그만큼 자기 일에 자부심을 가지고 있지요.”
5148,"제 손녀가 더러운 천장을 기어 다니길 원하는 할아버지가 세상 어디에 있을까. 공작가문의 안주인으로서 화려한 삶을 사는 것을 바랄 테지만, 그것을 가장 원치 않을 사람이 아나샤라는 것을 아버트는 가장 잘 알았다."
5149,"어릴 적부터 첩자 일을 하겠다며 리온의 뒤를 쫓아다니던 아이였는데, 어떻게 모를 수 있을까."
5150,"“첩자로서 살지 못하게 됐을 때, 아마 아샤는 가장 불행하겠지요.”"
5151,"무작정 아나샤를 공작부인 자리에 앉힐 생각을 가진 놈이라면, 또 그것이 아나샤를 기쁘게 하는 일이라 여기는 놈이라면 죽어도 허락하지 않았을 것이다."
5152,"“저는 아샤의 행복을 가장 우선시하는 사람이 아샤의 배필이 되었으면 합니다. 말이 길어지긴 했지만, 하나뿐인 손녀가 걱정되어 하는 말이니 너그럽게 이해해주시지요.”"
5153,*
5154,저녁식사를 마치고 리히르트는 3층의 객실에 머무르게 되었다.
5155,몸을 씻고 나온 사이 창밖은 더욱 어두워져있었다. 그는 물기가 남아있는 머리를 수건으로 말리며 소파에 주저앉았다.
5156,혼자 있을 때에도 완전히 풀어져있던 적이 없는 그였다. 편하게 있는 것이라 해봤자 셔츠 단추를 두어 개 잠그지 않는 정도로 느슨하게 있는 정도였다.
5157,그런 그가 현재 상의를 완전히 풀어헤치고 있었다. 벌어진 셔츠 사이로 쇄골과 탄탄하게 잡힌 근육이 적나라하게 드러났으나 리히르트는 개의치 않고 고개를 젖힌 채 조용히 두 눈을 감을 뿐이었다. 아예 의식조차 하지 못하고 있다는 게 옳았다.
5158,현재 그의 머릿속은 복잡한 생각으로 가득 차있었다. 아까 낮에 들었던 말 때문이었다.
5159,리히르트는 이제껏 한 번도 그녀와의 미래를 구체적으로 생각해본 적이 없었다. 현재에 너무 만족해있는 나머지 다른 것을 생각할 여유조차 없었기 때문이다. 그렇기에 오늘 들은 말은 그에게 많은 생각을 가져다주었다.
5160,"자신은 당연히 그녀와 오래도록 함께 있을 수 있는 선택지를 택할 것이지만, 그녀의 입장은 다를 수도 있었다."
5161,물론 그녀가 원하는 길이 있다면 리히르트는 그녀의 선택을 존중할 것이다. 하지만 그것이 그녀를 놓아준다는 뜻은 되지 않았다.
5162,리히르트는 한동안 긴 상념에 잠겼다. 몸은 한계에 다다른 것처럼 피곤했지만 갑갑한 기분에 도무지 잠이 오지 않았다.
5163,그때였다.
5164,톡톡. 그 작은 소리에 그는 깊게 감겨있던 눈을 떴다. 소리가 난 방향으로 고개를 돌리자 창문을 두드리는 작은 손이 보였다.
5165,"“리히, 저예요.”"
5166,"이윽고 창문 아래에서 끙, 하고 앓는 소리가 들려오자 리히르트는 서둘러 자리에서 일어나 창가로 향했다. 그러곤 건물 벽에 매달려있는 아나샤를 빠르게 끌어올렸다."
5167,"“아샤, 위험하지 않습니까.”"
5168,리히르트는 굳은 표정을 풀지 못한 채 그녀를 끌어안아 바닥에 내려놓았다. 얇은 잠옷차림의 모습에도 그는 전혀 설레지 않았다. 맨발로 여기까지 기어 올라왔다고 여기니 심장이 절로 서늘해질 지경이었다.
5169,“할아버지가 복도로 못나가게 문을 잠가버려서 어쩔 수 없었어요. 그리고 그동안 재활훈련을　열심히 해서 이 정도는 오를 만한걸요.”
5170,“그래도 내일 보면 되지 않습니까.”
5171,나지막이 한숨을 내쉰 리히르트는 아나샤를 내려다보았다. 그녀는 바닥을 내려다보며 손을 꼼지락거리고 있을 뿐이었다.
5172,이에 자신이 너무 매정하게 말한 것은 아닌지 리히르트가 뒤늦은 후회를 하고 있을 때였다.
5173,"“저 근데 리히…, 설마 제가 옷 입는 도중에 들어온 거예요?”"
5174,그제야 리히르트는 그녀가 왜 시선을 아래에 두고 있었는지 깨달았다.
5175,"“미안합니다. 정신이 없어서,”"
5176,"“아뇨, 미안하긴요! 오히려 갑자기 찾아온 제가 사과해야죠.”"
5177,아나샤는 황급히 고개를 저으며 슬그머니 그의 복부에 시선을 가져갔다.
5178,“…한번 만져 봐도 돼요?”
5179,호기심과 묘한 설렘을 담은 눈은 반짝이고 있었다.
5180,^^^
5181,비밀연애 대작전
5182,
5183,연참(3/3)
5184,리히르트는 셔츠 단추를 잠그기 위해 들어 올렸던 손을 내렸다. 그가 고개를 한 번 끄덕여보이자 아나샤는 곧바로 손가락을 들어 그의 근육을 콕 만져보았다.
5185,"근육이야 기사단에서 흔히 봐왔던 것이지만, 연인의 몸에 자리 잡힌 근육은 뭔가 다른 느낌이었다. 괜히 한번 만져보고 싶은 것이다."
5186,작은 손가락은 두터운 가슴팍을 시작으로 두드러진 복근을 따라 점차 아래로 내려갔다. 그 콕콕 닿는 손길에 리히르트는 알 수 없는 야릇한 자극을 받았고 말이다.
5187,리히르트는 고개를 숙여 그녀를 바라보았다. 언제까지 만질 거냐고 넌지시 묻는 시선에 아나샤는 그제야 화들짝 놀라며 손가락을 떼었다.
5188,“미안해요! 너무 막 만졌죠.”
5189,“괜찮습니다.”
5190,한 손으로 셔츠의 단추를 채우면서 그는 대답했다. 맨 윗단추까지 채운 그는 평소와 다름없는 차분한 얼굴로 그녀를 돌아보았다.
5191,“방까지 데려다주겠습니다.”
5192,리히르트는 걸음을 옮겨 문고리를 붙잡았다. 문을 연 채 그녀가 오기를 기다렸으나 아나샤는 딴청을 부리며 서있을 뿐이었다.
5193,“아샤?”
5194,“문이 잠겨있어서 못 들어가요. 그냥 여기 있을래요.”
5195,“그럼 가서 열쇠를 받아오겠습니다. 여기서 기다리겠습니까?”
5196,“리히는 저랑 오래있기 싫어요…?”
5197,툴툴대는 목소리에는 서운함이 배어있었다. 그 자리에서 꼼짝도 하지 않을 기세에 리히르트는 하는 수 없이 다시 문을 닫고서 그녀에게로 걸어갔다.
5198,"“그럴 리가 있겠습니까. 그저, 밤이 늦었으니 침실로 데려다주겠다는 얘기였습니다.”"
5199,그는 한손에 들어오는 작은 손을 그러쥐었다. 이제는 자러가야 한다며 리히르트는 조용히 그녀를 달랬으나 아나샤는 고집스러웠다.
5200,한동안 부루퉁한 얼굴로 있던 그녀는 뒤늦게 입술을 뗐다.
5201,“…사실 오늘 리히가 먼저 키스해줘서 기뻤어요. 이 얘기 하러온 거예요.”
5202,“…….”
5203,"“이제까지 리히가 저랑 키스하는 걸 피하는 것 같아서, 저 많이 속상했었거든요.”"
5204,그녀의 말에 리히르트는 잠시 놀랐으나 곧 부드럽게 웃으며 그녀의 입술에 키스해왔다. 아나샤는 스르륵 눈을 감았다. 하지만 아나샤의 기대와는 달리 입술은 짧게 닿았다 떨어질 뿐이었다.
5205,“그동안 몰라줘서 미안합니다.”
5206,그의 입술 사이로 미안함이 스며든 목소리가 흘러나왔다.
5207,“흐음…. 미안하단 사람이 웃고 있는데요?”
5208,“미안합니다. 속상했다는 게 귀여워서 말입니다.”
5209,"여전히 토라져있는 모습이 사랑스러웠지만, 그렇기에 그는 그녀에게서 손을 거둘 수밖에 없었다."
5210,“아샤. 그대가 원하는 것과 제가 원하는 것은 다를지도 모릅니다.”
5211,리히르트는 아나샤를 바라보다가 이내 잔잔한 웃음기를 감추었다. 그의 입에선 한숨처럼 낮은 목소리가 흘러나왔다.
5212,“사실대로 말하자면……그대를 마주하는 게 가끔은 힘이 듭니다. 특히나 그대가 이렇게 사랑스럽게 저를 받아줄 때 말입니다.”
5213,“…….”
5214,“모든 걸 받아줄 것 같은 착각에 빠져버립니다. 무슨 말인지 이해합니까? 아샤.”
5215,“리히가 무슨 말을 하는지 알아요. 저도 알건 다 안다구요.”
5216,그녀는 고집스러운 얼굴로 말했으나 여전히 그의 눈에는 아무것도 모르는 것으로만 보였다. 그리고 이 모습조차 그에게는 유혹적으로 다가왔다.
5217,그는 더 이상 인내심을 가지고 제대로 그녀를 설득할 자신이 없었다. 고개를 돌리며 다시 그녀에게 데려다주겠다고 말을 꺼내려던 찰나였다.
5218,“만약…저도 리히랑 같은 걸 원한다고 하면요?”
5219,"그가 한발 내딛기도 전에, 아나샤가 팔을 뻗어 그의 옷자락을 붙잡았다. 리히르트는 아나샤를 내려다보았다."
5220,"“리히랑 더 가까워지고 싶어요. 다른 연인들처럼 저도 리히랑 깊게 사,사랑을 나누고 싶단 말이에요.”"
5221,용기를 내서 꺼낸 말인 만큼 아나샤는 달아오르는 얼굴을 숨기지 않은 채 그와 눈을 마주쳤다. 그러곤 꿋꿋이 말을 이어나갔다.
5222,"“그러니까…, 리히가 참지 않았으면 좋겠어요.”"
5223,그리고 그 말은 기폭제가 되어 그의 인내심을 단번에 한줌의 재로 만들었다. 리히르트는 그녀를 안아 올렸다. 순식간에 높아진 시야에 아나샤는 그의 어깨만 붙잡고서 그가 걸어가는 방향을 바라보았다.
5224,"넓은 침대가 보이자 아나샤는 침을 꼴깍 삼켰다. 이윽고 내려지는 몸에 눈을 감자 등 뒤로 푹신한 감촉이 느껴졌다. 몇 번 출렁이던 침대 위가 잠잠해지고, 코앞에서 간질간질한 숨결이 느껴졌다."
5225,“아샤.”
5226,그 나직한 부름에 아나샤는 눈을 떴다. 뜨거운 열망이 고인 눈동자는 평소의 차분한 호수를 연상시키던 눈과는 전혀 달라보였다. 하지만 다정함만은 변하지 않았다.
5227,“정말 괜찮겠습니까?”
5228,다가온 커다란 손은 자신의 머리를 조심스레 쓸어 넘겨주었다. 마치 자신이 대답하기 전까지는 조금도 거칠게 굴지 않겠다는 듯이 말이다.
5229,"이제껏 그와 함께했던 순간 중 싫었던 적은 한 번도 없었다. 첫 고백도, 첫 키스도 전부 황홀하고도 좋았을 뿐이다. 그러니 이번도 분명 좋을 것이다."
5230,“중간에 그만두지 않을 겁니다.”
5231,"조용히 타이르듯 말한 그는 하얀 이마와 콧등, 뺨에 연이어 키스했다."
5232,“그대가 울어도 안 놔줄지도 모릅니다.”
5233,“…그래도 좋아요. 그리고 울면 달래줄 거잖아요.”
5234,작게 웃으며 아나샤는 다가온 그의 입술 위로 자신의 입술을 포개었다. 그러곤 팔을 뻗어 그의 목을 감싸 안았다.
5235,"“좋아해요, 리히.”"
5236,살짝 입술을 떨어뜨려 말한 아나샤는 다시 그에게 키스했다. 깊어지는 키스를 시작으로 두 사람의 밤 또한 점차 깊어져갔다.
5237,
5238,
5239,
5240,[작품후기]
5241,아나샤ㅡ 그녀의 다른 이름 is...불도Zㅓ
5242,안타깝게도 노블은 준비되어있지 않습니다ㅠ0ㅠ
5243,씬은 착한 어른이들의 눈에만 보이는 걸루... ....
5244,그럼 짹짹 아침씬으로 뵙겟습니다
5245,추천과 코멘트 항상 감사하고 주말에 뵈어용 뿅~
5246,^^^
5247,비밀연애 대작전
5248,
5249,아나샤는 부스스 눈을 떴다. 잠기운에 흐릿하던 시야가 맑아지며 푸른 벽안이 나타났다. 제 모습을 고요히 담고 있는 한 쌍의 눈과 마주하기 무섭게 아나샤는 소스라치게 놀라며 몸을 뒤로 뺐다.
5250,허리를 감아 바짝 끌어당기는 그의 팔이 아니었다면 분명 침대 아래로 굴러 떨어졌을 것이다.
5251,“잘 잤습니까?”
5252,"“…아, 고마워요. 리히도 잘 잤어요?”"
5253,“네. 덕분에 푹 잔 것 같습니다.”
